"文件夹","名称","平面坐标X","平面坐标Y","经度","纬度","海拔","文本显示风格","图标样式","显示级别","叠放层次","图标颜色及不透明度","图标比例","对象ID","附件ID与名称","所属区域","Comment","创建时间","修改时间"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83165974","31.09797831","0","1","0","1-0","0","0X00000000","0.0","1016931979","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4894","1.917","0.543","109.83182941","31.09811931","0","1","0","1-0","0","0X00000000","0.0","1209665175","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4895","1.917","0.543","109.83174672","31.09806412","0","1","0","1-0","0","0X00000000","0.0","1184375011","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4896","1.917","0.543","109.83160952","31.09794292","0","1","0","1-0","0","0X00000000","0.0","1371075035","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4897","1.917","0.543","109.83132965","31.09776733","0","1","0","1-0","0","0X00000000","0.0","1419719850","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4898","1.917","0.543","109.83111540","31.09767114","0","1","0","1-0","0","0X00000000","0.0","1354167028","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83297303","31.09847007","0","1","0","1-0","0","0X00000000","0.0","1757211448","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83268814","31.09830910","0","1","0","1-0","0","0X00000000","0.0","1235835202","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83318401","31.09851066","0","1","0","1-0","0","0X00000000","0.0","2038713256","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83373096","31.09850913","0","1","0","1-0","0","0X00000000","0.0","1316936199","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83341789","31.09847212","0","1","0","1-0","0","0X00000000","0.0","101770252","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4886","1.917","0.543","109.83359711","31.09846762","0","1","0","1-0","0","0X00000000","0.0","753410102","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4887","1.917","0.543","109.83331617","31.09850069","0","1","0","1-0","0","0X00000000","0.0","1046766815","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4888","1.917","0.543","109.83313076","31.09854082","0","1","0","1-0","0","0X00000000","0.0","839562134","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4889","1.917","0.543","109.83287456","31.09844385","0","1","0","1-0","0","0X00000000","0.0","1740540437","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82953222","31.09710094","0","1","0","1-0","0","0X00000000","0.0","145330640","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82923943","31.09705997","0","1","0","1-0","0","0X00000000","0.0","99068974","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4906","1.917","0.543","109.82945256","31.09709193","0","1","0","1-0","0","0X00000000","0.0","261504158","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4907","1.917","0.543","109.82909139","31.09704664","0","1","0","1-0","0","0X00000000","0.0","2066613019","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4908","1.917","0.543","109.82901284","31.09707425","0","1","0","1-0","0","0X00000000","0.0","772479307","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83206596","31.09821602","0","1","0","1-0","0","0X00000000","0.0","1178524326","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83226811","31.09821942","0","1","0","1-0","0","0X00000000","0.0","933370926","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83245093","31.09819737","0","1","0","1-0","0","0X00000000","0.0","1126790381","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4890","1.917","0.543","109.83254702","31.09822248","0","1","0","1-0","0","0X00000000","0.0","850491550","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4891","1.917","0.543","109.83239101","31.09819424","0","1","0","1-0","0","0X00000000","0.0","558044978","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4892","1.917","0.543","109.83219157","31.09825088","0","1","0","1-0","0","0X00000000","0.0","516989216","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4893","1.917","0.543","109.83200230","31.09821135","0","1","0","1-0","0","0X00000000","0.0","715524729","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83015777","31.09710785","0","1","0","1-0","0","0X00000000","0.0","1595839261","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83027303","31.09729664","0","1","0","1-0","0","0X00000000","0.0","936518093","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82999818","31.09704340","0","1","0","1-0","0","0X00000000","0.0","867782428","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82977124","31.09709031","0","1","0","1-0","0","0X00000000","0.0","1392373474","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4902","1.917","0.543","109.83021074","31.09720440","0","1","0","1-0","0","0X00000000","0.0","1630122279","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4903","1.917","0.543","109.83012278","31.09706326","0","1","0","1-0","0","0X00000000","0.0","1752281593","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4904","1.917","0.543","109.82993461","31.09704035","0","1","0","1-0","0","0X00000000","0.0","1613526095","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4905","1.917","0.543","109.82963380","31.09714172","0","1","0","1-0","0","0X00000000","0.0","606650985","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82879922","31.09701375","0","1","0","1-0","0","0X00000000","0.0","685545722","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82844603","31.09693086","0","1","0","1-0","0","0X00000000","0.0","720042375","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.82824605","31.09684645","0","1","0","1-0","0","0X00000000","0.0","959118682","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4909","1.917","0.543","109.82864433","31.09698724","0","1","0","1-0","0","0X00000000","0.0","641625976","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4910","1.917","0.543","109.82830311","31.09690220","0","1","0","1-0","0","0X00000000","0.0","1161801302","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4911","1.917","0.543","109.82822316","31.09683689","0","1","0","1-0","0","0X00000000","0.0","615870413","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4912","1.917","0.543","109.82820815","31.09682159","0","1","0","1-0","0","0X00000000","0.0","510624003","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4869","1.917","0.543","109.83624945","31.10026583","0","1","0","1-0","0","0X00000000","0.0","1583518393","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4870","1.917","0.543","109.83622010","31.10018815","0","1","0","1-0","0","0X00000000","0.0","863050464","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4868","1.917","0.543","109.83626115","31.10029657","0","1","0","1-0","0","0X00000000","0.0","347188801","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83606373","31.09968728","0","1","0","1-0","0","0X00000000","0.0","1659930524","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83615622","31.10001183","0","1","0","1-0","0","0X00000000","0.0","37100133","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4872","1.917","0.543","109.83613276","31.09996620","0","1","0","1-0","0","0X00000000","0.0","2089004315","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4871","1.917","0.543","109.83618545","31.10010796","0","1","0","1-0","0","0X00000000","0.0","1152647502","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4873","1.917","0.543","109.83599520","31.09945762","0","1","0","1-0","0","0X00000000","0.0","977611793","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4874","1.917","0.543","109.83598565","31.09942121","0","1","0","1-0","0","0X00000000","0.0","855841949","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83555368","31.09937065","0","1","0","1-0","0","0X00000000","0.0","1085655822","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83540029","31.09933718","0","1","0","1-0","0","0X00000000","0.0","1740444613","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83523161","31.09926069","0","1","0","1-0","0","0X00000000","0.0","1819889506","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4877","1.917","0.543","109.83551389","31.09939028","0","1","0","1-0","0","0X00000000","0.0","77269068","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4878","1.917","0.543","109.83534067","31.09932453","0","1","0","1-0","0","0X00000000","0.0","499996764","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4879","1.917","0.543","109.83516984","31.09923686","0","1","0","1-0","0","0X00000000","0.0","425592399","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83483626","31.09899000","0","1","0","1-0","0","0X00000000","0.0","1773339081","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83460932","31.09886846","0","1","0","1-0","0","0X00000000","0.0","1944348035","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83504312","31.09914355","0","1","0","1-0","0","0X00000000","0.0","1211813868","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4880","1.917","0.543","109.83496209","31.09909823","0","1","0","1-0","0","0X00000000","0.0","562521484","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4881","1.917","0.543","109.83475083","31.09893133","0","1","0","1-0","0","0X00000000","0.0","1959016219","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4882","1.917","0.543","109.83452801","31.09884683","0","1","0","1-0","0","0X00000000","0.0","1642972486","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83439559","31.09877888","0","1","0","1-0","0","0X00000000","0.0","1902177025","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83418421","31.09870071","0","1","0","1-0","0","0X00000000","0.0","1355951479","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83399162","31.09861680","0","1","0","1-0","0","0X00000000","0.0","376592179","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4884","1.917","0.543","109.83411169","31.09868659","0","1","0","1-0","0","0X00000000","0.0","1668046004","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4885","1.917","0.543","109.83392501","31.09859188","0","1","0","1-0","0","0X00000000","0.0","1450610565","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4883","1.917","0.543","109.83431986","31.09875418","0","1","0","1-0","0","0X00000000","0.0","910659670","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83572139","31.09935002","0","1","0","1-0","0","0X00000000","0.0","894759664","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN300","1.917","0.543","109.83590300","31.09934876","0","1","0","1-0","0","0X00000000","0.0","1322094374","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4875","1.917","0.543","109.83586156","31.09932566","0","1","0","1-0","0","0X00000000","0.0","1520563909","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4876","1.917","0.543","109.83566326","31.09938872","0","1","0","1-0","0","0X00000000","0.0","320202584","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN300","1.917","0.543","109.84095722","31.09673217","0","1","0","1-0","0","0X00000000","0.0","220262093","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN300","1.917","0.543","109.84102438","31.09689598","0","1","0","1-0","0","0X00000000","0.0","1648419965","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN300","1.917","0.543","109.84095212","31.09667019","0","1","0","1-0","0","0X00000000","0.0","1675762464","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN300","1.917","0.543","109.84114441","31.09652729","0","1","0","1-0","0","0X00000000","0.0","1508861543","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4808","1.917","0.543","109.84104393","31.09660595","0","1","0","1-0","0","0X00000000","0.0","1168629662","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4809","1.917","0.543","109.84096518","31.09668783","0","1","0","1-0","0","0X00000000","0.0","1557312826","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4810","1.917","0.543","109.84101278","31.09684048","0","1","0","1-0","0","0X00000000","0.0","1542770521","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4811","1.917","0.543","109.84111763","31.09700474","0","1","0","1-0","0","0X00000000","0.0","1820539355","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN300","1.917","0.543","109.84240713","31.09593962","0","1","0","1-0","0","0X00000000","0.0","1825478468","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN300","1.917","0.543","109.84257696","31.09588631","0","1","0","1-0","0","0X00000000","0.0","1977231315","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
